ts_code,name,market,list_date,m_fee,c_fee,issue_amount,benchmark,invest_type,industry,cleaned_benchmark_name,benchmark_code
015895.OF,平安中证消费电子主题联接C,O,,0.5,0.1,0.2473,中证消费电子主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,消费,中证消费电子主题指数,931104.CSI
012328.OF,天弘中证新能源指数增强A,O,,0.6,0.1,1.511,中证新能源指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,科技,中证新能源指数,
012329.OF,天弘中证新能源指数增强C,O,,0.6,0.1,1.0947,中证新能源指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,科技,中证新能源指数,
015874.OF,工银国证新能源车电池联接C,O,,0.45,0.07,3.5757,国证新能源车电池指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,科技,国证新能源车电池指数,
015873.OF,工银国证新能源车电池联接A,O,,0.45,0.07,0.8023,国证新能源车电池指数收益率*95%+银行人民币活期存款利率(税后)*5%,被动指数型,科技,国证新能源车电池指数,
013888.OF,天弘新华沪港深新兴消费品牌A,O,,0.5,0.1,0.0042,新华沪港深新兴消费品牌指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,消费,新华沪港深新兴消费品牌指数,
013889.OF,天弘新华沪港深新兴消费品牌C,O,,0.5,0.1,2.2798,新华沪港深新兴消费品牌指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,消费,新华沪港深新兴消费品牌指数,
015656.OF,富荣医药健康C,O,,1.2,0.2,0.0125,中证医药卫生指数收益率*80%+中债综合指数收益率*20%,混合型,医疗,中证医药卫生指数,
015655.OF,富荣医药健康A,O,,1.2,0.2,0.1161,中证医药卫生指数收益率*80%+中债综合指数收益率*20%,混合型,医疗,中证医药卫生指数,
016060.OF,大成健康产业C,O,,1.2,0.2,,申万医药生物行业指数*80%+中证综合债券指数*20%,混合型,医疗,申万医药生物行业指数,
016018.OF,银河康乐C,O,,1.2,0.2,,申银万国医药生物行业指数收益率*80%+上证国债指数收益率*20%,股票型,医疗,申银万国医药生物行业指数,
015829.OF,永赢新能源智选C,O,,1.2,0.1,0.0521,中证新能源指数收益率*70%+中债-综合指数(全价)收益率*20%+中证港股通综合指数收益率(人民币)*10%,混合型,科技,中证新能源指数,
015828.OF,永赢新能源智选A,O,,1.2,0.1,0.2113,中证新能源指数收益率*70%+中债-综合指数(全价)收益率*20%+中证港股通综合指数收益率(人民币)*10%,混合型,科技,中证新能源指数,
015876.OF,富国中证消费电子主题联接A,O,,0.5,0.1,0.1142,中证消费电子主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,消费,中证消费电子主题指数,931104.CSI
015877.OF,富国中证消费电子主题联接C,O,,0.5,0.1,0.0714,中证消费电子主题指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,消费,中证消费电子主题指数,931104.CSI
015740.OF,国泰中证港股通科技联接C,O,,0.5,0.1,,中证港股通科技指数(经估值汇率调整)收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证港股通科技指数(经估值汇率调整),
015741.OF,东财品质生活优选A,O,,1.2,0.1,0.111,中证内地消费主题指数收益率*70%+中证综合债指数收益率*20%+中证港股通大消费主题指数收益率*10%,混合型,消费,中证内地消费主题指数,
015739.OF,国泰中证港股通科技联接A,O,,0.5,0.1,0.1,中证港股通科技指数(经估值汇率调整)收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证港股通科技指数(经估值汇率调整),
015742.OF,东财品质生活优选C,O,,1.2,0.1,0.0223,中证内地消费主题指数收益率*70%+中证综合债指数收益率*20%+中证港股通大消费主题指数收益率*10%,混合型,消费,中证内地消费主题指数,
015871.OF,景顺长城国证新能源车电池联接A,O,,0.5,0.1,0.1003,国证新能源车电池指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,科技,国证新能源车电池指数,
014548.OF,财通医药鑫选6个月持有C,O,,1.2,0.2,0.8812,中证医药卫生指数收益率*65%+中债综合指数收益率*25%+恒生医疗保健指数收益率*10%,混合型,医疗,中证医药卫生指数,
015872.OF,景顺长城国证新能源车电池联接C,O,,0.5,0.1,0.0004,国证新能源车电池指数收益率*95%+人民币活期存款利率(税后)*5%,被动指数型,科技,国证新能源车电池指数,
014547.OF,财通医药鑫选6个月持有A,O,,1.2,0.2,1.3169,中证医药卫生指数收益率*65%+中债综合指数收益率*25%+恒生医疗保健指数收益率*10%,混合型,医疗,中证医药卫生指数,
014205.OF,长城中证医药卫生指数增强A,O,,1.0,0.2,0.4857,中证医药卫生指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,医疗,中证医药卫生指数,
014206.OF,长城中证医药卫生指数增强C,O,,1.0,0.2,2.5389,中证医药卫生指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,医疗,中证医药卫生指数,
015797.OF,万家新能源主题C,O,,1.2,0.2,0.1687,中证新能源指数收益率*65%+中证全债指数收益率*30%+恒生指数收益率*5%,混合型,科技,中证新能源指数,
015796.OF,万家新能源主题A,O,,1.2,0.2,0.2548,中证新能源指数收益率*65%+中证全债指数收益率*30%+恒生指数收益率*5%,混合型,科技,中证新能源指数,
015575.OF,宝盈新能源产业C,O,,1.2,0.2,0.0708,中证新能源产业指数收益率*60%+中证港股通能源综合指数(人民币)收益率*20%+中证综合债指数收益率*20%,混合型,科技,中证新能源产业指数,
015574.OF,宝盈新能源产业A,O,,1.2,0.2,0.1243,中证新能源产业指数收益率*60%+中证港股通能源综合指数(人民币)收益率*20%+中证综合债指数收益率*20%,混合型,科技,中证新能源产业指数,
015373.OF,浙商智选新兴产业A,O,,1.2,0.2,0.7867,中国战略新兴产业成份指数收益率*70%+人民币银行活期存款利率*20%+恒生科技指数收益率*10%,混合型,科技,中国战略新兴产业成份指数,
015374.OF,浙商智选新兴产业C,O,,1.2,0.2,1.8434,中国战略新兴产业成份指数收益率*70%+人民币银行活期存款利率*20%+恒生科技指数收益率*10%,混合型,科技,中国战略新兴产业成份指数,
015668.OF,银河消费驱动C,O,,1.2,0.2,,中证内地消费主题指数收益率*75%+上证国债指数收益率*25%,混合型,消费,中证内地消费主题指数,
015550.OF,金鹰品质消费C,O,,1.2,0.2,0.5857,中证内地消费主题指数收益率*70%+中债综合财富(总值)指数收益率*20%+中证港股通大消费主题指数收益率*10%,混合型,消费,中证内地消费主题指数,
015549.OF,金鹰品质消费A,O,,1.2,0.2,0.1791,中证内地消费主题指数收益率*70%+中债综合财富(总值)指数收益率*20%+中证港股通大消费主题指数收益率*10%,混合型,消费,中证内地消费主题指数,
015666.OF,银河医药健康C,O,,1.2,0.2,,中证医药卫生指数收益率*75%+中债综合全价指数收益率*25%,混合型,医疗,中证医药卫生指数,
014541.OF,华安新能源主题A,O,,1.2,0.2,1.638,中证新能源指数收益率*65%+中债综合全价指数收益率*20%+中证港股通综合指数收益率*15%,混合型,科技,中证新能源指数,
014542.OF,华安新能源主题C,O,,1.2,0.2,0.7231,中证新能源指数收益率*65%+中债综合全价指数收益率*20%+中证港股通综合指数收益率*15%,混合型,科技,中证新能源指数,
014121.OF,大成品质医疗A,O,,1.2,0.2,1.2322,中证医药卫生指数收益率*65%+中债综合全价(总值)指数收益率*20%+恒生指数收益率*15%,股票型,医疗,中证医药卫生指数,
014564.OF,天弘恒生沪深港创新药精选50联接A,O,,0.5,0.1,0.0562,恒生沪深港创新药精选50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,恒生沪深港创新药精选50指数,
014565.OF,天弘恒生沪深港创新药精选50联接C,O,,0.5,0.1,0.0517,恒生沪深港创新药精选50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,恒生沪深港创新药精选50指数,
014122.OF,大成品质医疗C,O,,1.2,0.2,2.9774,中证医药卫生指数收益率*65%+中债综合全价(总值)指数收益率*20%+恒生指数收益率*15%,股票型,医疗,中证医药卫生指数,
015498.OF,华泰紫金中证医药50C,O,,0.3,0.05,0.0051,中证医药50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,中证医药50指数,
013308.OF,易方达恒生科技联接A,O,,0.2,0.05,0.0477,恒生科技指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,被动指数型,科技,恒生科技指数(使用估值汇率折算),
015683.OF,景顺长城科技创新C,O,,1.2,0.2,,中国战略新兴产业成份指数收益率*65%+中债综合指数收益率*20%+恒生指数收益率*15%,混合型,科技,中国战略新兴产业成份指数,
013309.OF,易方达恒生科技联接C,O,,0.2,0.05,3.0293,恒生科技指数收益率(使用估值汇率折算)*95%+活期存款利率(税后)*5%,被动指数型,科技,恒生科技指数(使用估值汇率折算),
015497.OF,华泰紫金中证医药50A,O,,0.3,0.05,0.1522,中证医药50指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,医疗,中证医药50指数,
014975.OF,华安科技动力C,O,,1.2,0.2,,中证800指数收益率*80%+中国债券总指数收益率*20%,混合型,科技,中证800指数,
014854.OF,嘉实中证半导体增强A,O,,0.6,0.1,0.1561,中证半导体产业指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,科技,中证半导体产业指数,
014855.OF,嘉实中证半导体增强C,O,,0.6,0.1,0.0664,中证半导体产业指数收益率*95%+银行活期存款利率(税后)*5%,增强指数型,科技,中证半导体产业指数,
015391.OF,上银新能源产业精选A,O,,1.2,0.2,0.1074,中证新能源指数收益率*70%+中债综合财富(总值)指数收益率*25%+中证港股通综合指数收益率*5%,混合型,科技,中证新能源指数,
015392.OF,上银新能源产业精选C,O,,1.2,0.2,0.0908,中证新能源指数收益率*70%+中债综合财富(总值)指数收益率*25%+中证港股通综合指数收益率*5%,混合型,科技,中证新能源指数,
015283.OF,华安恒生科技联接C,O,,0.5,0.1,0.0488,恒生科技指数收益率(经汇率调整)*95%+商业银行活期存款利率(税后)*5%,被动指数型,科技,恒生科技指数(经汇率调整),
015282.OF,华安恒生科技联接A,O,,0.5,0.1,0.115,恒生科技指数收益率(经汇率调整)*95%+商业银行活期存款利率(税后)*5%,被动指数型,科技,恒生科技指数(经汇率调整),
015562.OF,长城医疗保健C,O,,1.2,0.2,,中证医药卫生指数收益率*90%+中债综合财富指数收益率*10%,混合型,医疗,中证医药卫生指数,
015204.OF,银华全球新能源车量化优选A,O,,1.2,0.2,0.2135,中证新能源汽车指数收益率*45%+标普500指数收益率(经估值汇率调整)*45%+人民币活期存款利率(税后)*10%,股票型,科技,中证新能源汽车指数,
015205.OF,银华全球新能源车量化优选C,O,,1.2,0.2,0.2273,中证新能源汽车指数收益率*45%+标普500指数收益率(经估值汇率调整)*45%+人民币活期存款利率(税后)*10%,股票型,科技,中证新能源汽车指数,
014820.OF,华安创新医药锐选量化A,O,,1.2,0.2,0.1073,中证医药卫生指数收益率*70%+人民币计价的恒生医疗保健指数收益率*20%+银行活期存款利率(税后)*10%,股票型,医疗,中证医药卫生指数,
014829.OF,诺德新能源汽车A,O,,1.2,0.2,1.0872,中证新能源汽车指数收益率*75%+中债综合全价指数收益率*15%+恒生指数收益率*10%,混合型,科技,中证新能源汽车指数,
014830.OF,诺德新能源汽车C,O,,1.2,0.2,1.1676,中证新能源汽车指数收益率*75%+中债综合全价指数收益率*15%+恒生指数收益率*10%,混合型,科技,中证新能源汽车指数,
014821.OF,华安创新医药锐选量化C,O,,1.2,0.2,0.0243,中证医药卫生指数收益率*70%+人民币计价的恒生医疗保健指数收益率*20%+银行活期存款利率(税后)*10%,股票型,医疗,中证医药卫生指数,
015086.OF,中欧核心消费C,O,,1.2,0.2,0.0396,中证主要消费指数收益率*70%+中证港股通综合指数收益率(经汇率调整后)*20%+中证综合债指数收益率*10%,股票型,消费,中证主要消费指数,
014841.OF,东方阿尔法医疗健康A,O,,1.2,0.2,1.7423,中证医药卫生指数收益率*60%+恒生医疗保健指数收益率*20%+中证综合债券指数收益率*20%,混合型,医疗,中证医药卫生指数,
014842.OF,东方阿尔法医疗健康C,O,,1.2,0.2,0.7108,中证医药卫生指数收益率*60%+恒生医疗保健指数收益率*20%+中证综合债券指数收益率*20%,混合型,医疗,中证医药卫生指数,
015085.OF,中欧核心消费A,O,,1.2,0.2,0.1075,中证主要消费指数收益率*70%+中证港股通综合指数收益率(经汇率调整后)*20%+中证综合债指数收益率*10%,股票型,消费,中证主要消费指数,
015052.OF,东方红医疗升级A,O,,1.2,0.2,1.2256,中证全指医药卫生指数收益率*70%+中国债券总指数收益率*20%+恒生医疗保健指数收益率(经汇率估值调整)*10%,股票型,医疗,中证全指医药卫生指数,
015053.OF,东方红医疗升级C,O,,1.2,0.2,0.1331,中证全指医药卫生指数收益率*70%+中国债券总指数收益率*20%+恒生医疗保健指数收益率(经汇率估值调整)*10%,股票型,医疗,中证全指医药卫生指数,
014948.OF,融通新能源C,O,,1.2,0.2,,中证内地新能源主题指数收益率*50%+中债综合(全价)指数收益率*50%,灵活配置型,科技,中证内地新能源主题指数,
015462.OF,天弘云端生活优选C,O,,1.2,0.2,,中证主要消费指数收益率*60%+中证综合债指数收益率*40%,灵活配置型,消费,中证主要消费指数,
015337.OF,嘉实中证芯片产业C,O,,0.5,0.1,0.139,中证芯片产业指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证芯片产业指数,
015336.OF,嘉实中证芯片产业A,O,,0.5,0.1,0.1101,中证芯片产业指数收益率*95%+银行活期存款利率(税后)*5%,被动指数型,科技,中证芯片产业指数,
014708.OF,天弘臻选健康A,O,,1.2,0.2,1.2644,中证医药卫生指数收益率*60%+恒生医疗保健指数收益率(使用估值汇率折算)*20%+中证综合债券指数收益率*20%,混合型,医疗,中证医药卫生指数,
014709.OF,天弘臻选健康C,O,,1.2,0.2,0.8892,中证医药卫生指数收益率*60%+恒生医疗保健指数收益率(使用估值汇率折算)*20%+中证综合债券指数收益率*20%,混合型,医疗,中证医药卫生指数,
